Date & Time,Longitude,Latitude,GPS Hight,GPS Speed,GPS Satellites,GPS Heading,PCC Average SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK1 SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK2 SINR1(Normal/csi-MeasSubframeSet1)(dB),Serving Cell PCI,Serving Cell RSRP(dBm),Serving Cell RSRQ(dB),Serving Cell RSSI(dBm)
"	2013-11-29 15:25:07","	116.625498","	40.308808","	47.20","	26.43","	8","	355.88",26.21,21.86,14.02,110,-73,-8,-46
"	2013-11-29 15:25:08","	116.625490","	40.308875","	47.40","	26.56","	8","	355.59",32.11,29.72,19.61,110,-72,-8,-45
"	2013-11-29 15:25:09","	116.625482","	40.308943","	47.40","	27.02","	7","	355.02",29.29,28.1,19.16,110,-69,-7,-43
"	2013-11-29 15:25:10","	116.625473","	40.309013","	47.40","	27.28","	8","	355.12",31.59,27.39,18.65,110,-67,-7,-40
"	2013-11-29 15:25:11","	116.625473","	40.309013","	47.40","	27.28","	8","	355.12",30.96,28.47,19.3,110,-67,-7,-41
"	2013-11-29 15:25:12","	116.625455","	40.309153","	47.60","	27.74","	9","	354.65",28.01,26.39,16.03,110,-71,-7,-43
"	2013-11-29 15:25:13","	116.625447","	40.309223","	47.60","	27.93","	8","	354.77",20.21,19.73,12.39,110,-70,-8,-42
"	2013-11-29 15:25:14","	116.625438","	40.309293","	47.80","	27.98","	8","	354.84",23.52,24.51,14.06,110,-73,-8,-45
"	2013-11-29 15:25:15","	116.625430","	40.309363","	47.80","	27.87","	8","	354.73",22.3,19.06,11.64,110,-72,-8,-44
"	2013-11-29 15:25:16","	116.625430","	40.309363","	47.80","	27.87","	8","	354.73",23.56,20.02,14.86,110,-73,-9,-44
"	2013-11-29 15:25:17","	116.625412","	40.309503","	48.50","	27.87","	8","	354.90",22.99,20.96,13.52,110,-72,-9,-43
"	2013-11-29 15:25:18","	116.625402","	40.309572","	49.20","	28.04","	9","	355.28",22.9,19.89,11.51,110,-71,-9,-42
"	2013-11-29 15:25:19","	116.625392","	40.309642","	49.80","	27.93","	9","	355.45",21.79,18.89,12.23,110,-73,-9,-44
"	2013-11-29 15:25:20","	116.625383","	40.309712","	50.30","	27.98","	10","	355.72",24.15,21.77,14.32,110,-73,-9,-44
"	2013-11-29 15:25:21","	116.625375","	40.309780","	51.10","	28.06","	10","	355.79",17.48,18.38,13.42,110,-73,-9,-44
"	2013-11-29 15:25:22","	116.625363","	40.309848","	52.20","	0.00","	10","	0.00",18.32,18.77,9.86,110,-71,-9,-43
"	2013-11-29 15:25:23","	116.625352","	40.309915","	53.10","	27.56","	9","	354.67",8.1,14.89,8.23,110,-76,-13,-42
"	2013-11-29 15:25:24","	116.625340","	40.309985","	53.90","	28.02","	9","	354.84",6.55,12.46,4.29,110,-77,-16,-40
"	2013-11-29 15:25:25","	116.625330","	40.310053","	54.50","	28.02","	8","	354.61",6.11,12.55,6.28,110,-78,-14,-43
"	2013-11-29 15:25:26","	116.625318","	40.310120","	55.20","	27.65","	9","	354.12",3.97,12.39,4.85,110,-78,-15,-43
"	2013-11-29 15:25:27","	116.625307","	40.310183","	55.80","	26.24","	9","	0.00",3.69,11.3,5.13,110,-79,-16,-42
"	2013-11-29 15:25:28","	116.625297","	40.310243","	56.60","	25.09","	9","	354.48",0.82,7.66,1.32,110,-81,-19,-42
"	2013-11-29 15:25:29","	116.625288","	40.310305","	0.00","	24.30","	10","	354.67",-7.06,0.02,-3.41,110,-83,-20,-39
"	2013-11-29 15:25:30","	116.625282","	40.310365","	0.00","	24.43","	10","	354.86",26.34,21.67,13.45,109,-64,-6,-38
"	2013-11-29 15:25:31","	116.625273","	40.310427","	57.20","	24.33","	10","	354.65",29.81,21.01,14.29,109,-64,-7,-37
"	2013-11-29 15:25:32","	116.625267","	40.310487","	57.30","	0.00","	10","	0.00",31.13,24.2,14.86,109,-61,-7,-34
"	2013-11-29 15:25:33","	116.625258","	40.310548","	57.40","	24.65","	10","	354.25",29.55,23.77,13.86,109,-63,-8,-35
"	2013-11-29 15:25:34","	116.625252","	40.310612","	57.40","	24.83","	10","	354.27",30.88,25.47,19.1,109,-63,-8,-35
"	2013-11-29 15:25:35","	116.625243","	40.310673","	0.00","	25.00","	10","	354.62",31.56,23.67,14.6,109,-63,-7,-36
"	2013-11-29 15:25:36","	116.625235","	40.310735","	0.00","	25.13","	10","	354.66",32.44,29.2,15.54,109,-64,-8,-36
"	2013-11-29 15:25:37","	116.625225","	40.310797","	58.90","	25.00","	10","	354.80",30.27,24.53,15.79,109,-65,-8,-37
"	2013-11-29 15:25:38","	116.625217","	40.310858","	59.70","	25.00","	10","	355.26",30.71,27.1,17.15,109,-65,-8,-37
"	2013-11-29 15:25:39","	116.625207","	40.310920","	60.50","	24.93","	10","	355.52",29.29,22.14,16.18,109,-66,-8,-38
"	2013-11-29 15:25:40","	116.625198","	40.310982","	61.00","	24.81","	8","	355.39",31.96,22.57,14.54,109,-65,-8,-37
"	2013-11-29 15:25:41","	116.625192","	40.311043","	0.00","	24.80","	8","	355.56",20.9,18.52,11.66,109,-67,-9,-38
"	2013-11-29 15:25:42","	116.625183","	40.311105","	0.00","	24.67","	8","	355.28",30.71,25.87,15.39,109,-60,-8,-32
"	2013-11-29 15:25:43","	116.625173","	40.311167","	0.00","	24.78","	8","	354.42",31.73,27.62,14.45,109,-62,-9,-34
"	2013-11-29 15:25:44","	116.625163","	40.311227","	63.30","	24.67","	8","	354.60",32.84,29.62,16.2,109,-61,-7,-34
"	2013-11-29 15:25:45","	116.625153","	40.311287","	64.00","	24.67","	8","	354.07",31.71,24.68,14.91,109,-61,-8,-34
"	2013-11-29 15:25:46","	116.625147","	40.311348","	64.40","	24.39","	8","	354.79",31.34,24.76,15.34,109,-65,-8,-37
"	2013-11-29 15:25:47","	116.625138","	40.311407","	65.00","	24.19","	8","	355.53",33.19,23.82,14.66,109,-64,-7,-37
"	2013-11-29 15:25:48","	116.625128","	40.311462","	65.60","	23.20","	9","	355.02",33.45,24.74,16.11,109,-63,-8,-35
"	2013-11-29 15:25:49","	116.625120","	40.311513","	66.00","	21.28","	10","	354.16",32.02,22.56,12.39,109,-63,-7,-36
"	2013-11-29 15:25:50","	116.625115","	40.311560","	66.30","	19.54","	9","	354.65",31.71,21.94,13.91,109,-64,-8,-36
"	2013-11-29 15:25:51","	116.625112","	40.311602","	66.60","	18.00","	10","	354.10",30.37,21.75,15.77,109,-65,-7,-38
"	2013-11-29 15:25:52","	116.625110","	40.311640","	67.00","	16.76","	10","	354.38",29.45,21.49,14.29,109,-67,-8,-40
"	2013-11-29 15:25:53","	116.625108","	40.311675","	67.50","	15.09","	10","	354.10",29.25,21.4,12.07,109,-66,-8,-38
"	2013-11-29 15:25:54","	116.625107","	40.311713","	67.60","	15.13","	10","	355.74",30.27,23.36,13.8,109,-68,-8,-40
"	2013-11-29 15:25:55","	116.625107","	40.311713","	67.60","	15.13","	10","	355.74",31.29,23.53,13.68,109,-68,-8,-41
"	2013-11-29 15:25:56","	116.625105","	40.311790","	67.80","	16.72","	9","	356.49",26.92,22.34,12.89,109,-72,-9,-43
"	2013-11-29 15:25:57","	116.625102","	40.311815","	68.60","	12.35","	9","	356.99",26.97,20.39,12.75,109,-71,-8,-43
"	2013-11-29 15:25:58","	116.625092","	40.311858","	70.30","	9.30","	10","	355.30",26.13,21.33,12.58,109,-71,-8,-44
"	2013-11-29 15:25:59","	116.625092","	40.311858","	70.30","	9.30","	10","	355.30",27.08,20.67,10.38,109,-70,-8,-43
"	2013-11-29 15:26:00","	116.625085","	40.311888","	70.90","	0.00","	10","	0.00",26.9,20.3,7.84,109,-70,-8,-42
"	2013-11-29 15:26:01","	116.625075","	40.311922","	71.00","	12.94","	9","	348.84",26.39,19.95,6.28,109,-69,-9,-40
"	2013-11-29 15:26:02","	116.625075","	40.311922","	71.00","	12.94","	9","	348.84",25.96,19.59,8.04,109,-69,-8,-41
"	2013-11-29 15:26:03","	116.625053","	40.311998","	70.40","	15.44","	9","	345.16",26.02,19.59,8.41,109,-71,-8,-43
"	2013-11-29 15:26:04","	116.625047","	40.312042","	70.40","	0.00","	8","	0.00",25.11,20.73,12.43,109,-71,-8,-43
"	2013-11-29 15:26:05","	116.625040","	40.312090","	70.50","	0.00","	8","	0.00",21.24,19,11.93,109,-72,-9,-43
"	2013-11-29 15:26:06","	116.625040","	40.312090","	70.50","	0.00","	8","	0.00",16.1,16.38,5.68,109,-74,-9,-45
"	2013-11-29 15:26:07","	116.625027","	40.312195","	71.00","	20.98","	9","	355.07",15.91,16.47,9.8,109,-77,-10,-47
"	2013-11-29 15:26:08","	116.625018","	40.312248","	71.40","	0.00","	9","	0.00",18.02,16.18,4.26,109,-77,-10,-46
"	2013-11-29 15:26:09","	116.625012","	40.312302","	71.90","	21.02","	9","	355.60",14.79,14.63,6.11,109,-80,-10,-50
"	2013-11-29 15:26:10","	116.625003","	40.312357","	72.30","	21.44","	9","	355.36",14.68,14.81,3.92,109,-81,-11,-51
"	2013-11-29 15:26:11","	116.625003","	40.312357","	72.30","	21.44","	9","	355.36",16.28,15.59,3.89,109,-80,-9,-51
"	2013-11-29 15:26:12","	116.624985","	40.312470","	72.40","	22.67","	9","	353.60",14.11,14.39,3.97,109,-82,-11,-51
"	2013-11-29 15:26:13","	116.624977","	40.312525","	72.60","	22.30","	9","	354.07",7.89,10.48,1.77,109,-83,-13,-51
"	2013-11-29 15:26:14","	116.624968","	40.312580","	72.80","	22.00","	10","	354.19",9.02,11.68,1.3,109,-82,-13,-50
"	2013-11-29 15:26:15","	116.624960","	40.312635","	72.60","	21.65","	9","	353.30",2.7,8,1.17,,,,
"	2013-11-29 15:26:16","	116.624960","	40.312635","	72.60","	21.65","	9","	353.30",15.5,16.38,8.3,108,-80,-10,-50
"	2013-11-29 15:26:17","	116.624948","	40.312738","	72.20","	20.39","	9","	355.02",23.69,20.08,11.09,108,-77,-9,-48
"	2013-11-29 15:26:18","	116.624943","	40.312783","	72.30","	19.00","	9","	355.50",25.8,20.96,12.11,108,-75,-8,-47
"	2013-11-29 15:26:19","	116.624937","	40.312825","	73.10","	17.65","	9","	356.13",25.42,20.67,12.98,108,-76,-9,-47
"	2013-11-29 15:26:20","	116.624930","	40.312863","	74.00","	16.11","	9","	356.34",23.3,21.21,14.8,108,-76,-9,-47
"	2013-11-29 15:26:21","	116.624930","	40.312863","	74.00","	16.11","	9","	356.34",20.21,18.42,12.3,108,-78,-9,-49
"	2013-11-29 15:26:22","	116.624917","	40.312933","	75.30","	14.39","	10","	355.39",21.07,19.06,13.34,108,-77,-9,-48
"	2013-11-29 15:26:23","	116.624912","	40.312967","	75.90","	13.83","	10","	354.74",25.24,23.28,14.29,108,-76,-9,-48
"	2013-11-29 15:26:24","	116.624905","	40.313000","	76.50","	13.59","	10","	353.43",22.65,21.54,14.02,108,-77,-8,-48
"	2013-11-29 15:26:25","	116.624898","	40.313033","	77.10","	13.61","	10","	353.65",23.6,19.57,13.47,108,-75,-9,-46
"	2013-11-29 15:26:26","	116.624898","	40.313033","	77.10","	13.61","	10","	353.65",26.7,19.61,12.55,108,-74,-9,-45
"	2013-11-29 15:26:27","	116.624885","	40.313107","	78.20","	14.63","	9","	353.80",25.11,19.77,14.56,108,-74,-9,-46
"	2013-11-29 15:26:28","	116.624877","	40.313147","	78.50","	15.57","	8","	353.06",28.86,25.52,15.29,108,-73,-9,-44
"	2013-11-29 15:26:29","	116.624867","	40.313188","	79.00","	16.41","	9","	351.08",24.77,21.77,14.29,108,-74,-9,-45
"	2013-11-29 15:26:30","	116.624860","	40.313228","	79.40","	17.17","	10","	352.46",25,22.64,14.7,108,-74,-9,-45
"	2013-11-29 15:26:31","	116.624857","	40.313263","	79.60","	14.78","	10","	353.50",26.63,21.6,13.89,108,-74,-8,-46
"	2013-11-29 15:26:32","	116.624855","	40.313292","	79.60","	0.00","	10","	0.00",27.09,22.34,14.86,108,-73,-8,-45
"	2013-11-29 15:26:33","	116.624855","	40.313320","	79.20","	10.85","	10","	357.13",21.96,20,14.49,108,-75,-8,-46
"	2013-11-29 15:26:34","	116.624853","	40.313350","	78.90","	10.39","	10","	357.57",22.36,19.87,12.7,108,-74,-8,-46
"	2013-11-29 15:26:35","	116.624853","	40.313382","	78.50","	11.56","	10","	357.93",22.77,21.71,13.49,108,-74,-8,-46
"	2013-11-29 15:26:36","	116.624852","	40.313413","	77.90","	12.39","	10","	357.95",25.78,21.52,14.06,108,-72,-8,-44
"	2013-11-29 15:26:37","	116.624850","	40.313447","	77.40","	0.00","	10","	0.00",19.95,19.02,12.81,108,-75,-8,-47
"	2013-11-29 15:26:38","	116.624847","	40.313478","	77.20","	12.28","	10","	354.85",20.37,19.97,13.52,108,-75,-9,-46
"	2013-11-29 15:26:39","	116.624840","	40.313508","	77.20","	12.04","	10","	352.66",25.75,21.23,13.77,108,-74,-9,-45
"	2013-11-29 15:26:40","	116.624835","	40.313542","	77.30","	12.57","	10","	352.99",26.21,22.88,14.6,108,-72,-9,-43
"	2013-11-29 15:26:41","	116.624832","	40.313577","	77.20","	13.39","	9","	353.81",19.68,18.1,9.88,108,-74,-9,-45
"	2013-11-29 15:26:42","	116.624828","	40.313615","	76.90","	0.00","	8","	0.00",18.29,18.47,10.28,108,-75,-10,-45
"	2013-11-29 15:26:43","	116.624825","	40.313653","	76.60","	15.15","	8","	355.98",16.46,18.52,12.2,108,-78,-11,-47
"	2013-11-29 15:26:44","	116.624823","	40.313693","	0.00","	15.59","	9","	356.24",20.45,18.38,13.61,108,-77,-9,-47
"	2013-11-29 15:26:45","	116.624822","	40.313727","	76.20","	14.59","	9","	357.25",18.2,16.55,11.09,108,-74,-9,-45
"	2013-11-29 15:26:46","	116.624820","	40.313758","	0.00","	12.80","	9","	356.55",18.69,18.74,11.75,108,-74,-9,-45
"	2013-11-29 15:26:47","	116.624818","	40.313785","	0.00","	11.09","	8","	356.54",15.38,15.84,10.1,108,-77,-11,-46
"	2013-11-29 15:26:48","	116.624817","	40.313810","	0.00","	9.93","	9","	356.62",18.54,18.38,12.3,108,-76,-10,-47
"	2013-11-29 15:26:49","	116.624815","	40.313830","	75.30","	9.09","	9","	356.69",13.11,16.2,11.57,108,-77,-10,-47
"	2013-11-29 15:26:50","	116.624813","	40.313845","	0.00","	7.44","	9","	355.18",15.68,16.96,12.27,108,-76,-10,-46
"	2013-11-29 15:26:51","	116.624813","	40.313857","	75.00","	5.30","	9","	355.04",18.32,18.91,13.57,108,-77,-9,-48
"	2013-11-29 15:26:52","	116.624813","	40.313863","	0.00","	3.41","	9","	355.92",20.88,19.66,13.45,108,-75,-9,-46
"	2013-11-29 15:26:53","	116.624813","	40.313865","	74.50","	0.96","	8","	357.31",17.74,18,11.16,108,-72,-9,-44
"	2013-11-29 15:26:54","	116.624815","	40.313865","	74.10","	0.13","	8","	145.02",14.49,16.55,11.4,108,-74,-10,-45
"	2013-11-29 15:26:55","	116.624815","	40.313865","	73.80","	0.17","	9","	153.78",16.25,17.41,12.67,108,-77,-10,-47
"	2013-11-29 15:26:56","	116.624817","	40.313865","	0.00","	0.15","	9","	143.93",20.59,19.45,14.17,108,-74,-9,-46
"	2013-11-29 15:26:57","	116.624818","	40.313867","	0.00","	0.17","	9","	140.06",13.91,16.45,11.16,108,-76,-9,-46
"	2013-11-29 15:26:58","	116.624820","	40.313867","	72.40","	0.17","	9","	142.91",17.18,18.05,11.55,108,-76,-9,-47
"	2013-11-29 15:26:59","	116.624820","	40.313868","	72.00","	0.17","	9","	144.15",16.81,18.15,12.14,108,-77,-10,-48
"	2013-11-29 15:27:00","	116.624822","	40.313868","	71.50","	0.17","	9","	136.42",19.68,18.7,13.47,108,-77,-9,-48
"	2013-11-29 15:27:01","	116.624823","	40.313870","	71.10","	0.17","	9","	137.11",14.84,16.96,10.5,108,-77,-10,-47
"	2013-11-29 15:27:02","	116.624825","	40.313870","	70.60","	0.17","	9","	144.67",17.55,17.87,12.39,108,-75,-9,-47
"	2013-11-29 15:27:03","	116.624827","	40.313870","	70.10","	0.15","	9","	137.41",18.13,18.38,12.23,108,-76,-10,-47
"	2013-11-29 15:27:04","	116.624827","	40.313872","	69.70","	0.17","	9","	140.77",19.34,18.85,13.34,108,-75,-9,-46
"	2013-11-29 15:27:05","	116.624828","	40.313872","	69.30","	0.17","	9","	140.39",15.53,17.11,11.63,108,-75,-9,-46
"	2013-11-29 15:27:06","	116.624830","	40.313873","	68.90","	0.17","	9","	139.40",19.14,18.42,11.16,108,-75,-9,-46
"	2013-11-29 15:27:07","	116.624832","	40.313873","	68.50","	0.15","	9","	139.30",20.13,19.48,12.3,108,-74,-10,-44
"	2013-11-29 15:27:08","	116.624830","	40.313875","	68.40","	0.11","	9","	71.79",19.95,19,14.04,108,-77,-10,-47
"	2013-11-29 15:27:09","	116.624830","	40.313882","	68.20","	1.48","	8","	355.31",18.75,18.95,11.07,108,-73,-10,-44
"	2013-11-29 15:27:10","	116.624828","	40.313892","	68.20","	3.48","	10","	353.42",18.13,18.77,13.54,108,-72,-9,-42
"	2013-11-29 15:27:11","	116.624828","	40.313892","	68.20","	3.48","	10","	353.42",16.3,17.84,11.32,108,-73,-9,-44
"	2013-11-29 15:27:12","	116.624827","	40.313902","	68.20","	4.06","	9","	352.44",16.72,17.95,11.3,108,-75,-11,-44
"	2013-11-29 15:27:13","	116.624825","	40.313925","	67.80","	4.06","	9","	354.94",12.3,15.96,10.38,108,-73,-10,-43
"	2013-11-29 15:27:14","	116.624822","	40.313947","	67.80","	0.00","	10","	0.00",18.36,18.47,13.42,108,-72,-10,-43
"	2013-11-29 15:27:15","	116.624822","	40.313947","	67.80","	0.00","	10","	0.00",19.87,19.2,13.73,108,-73,-9,-43
"	2013-11-29 15:27:16","	116.624818","	40.313973","	67.50","	9.67","	8","	352.77",24.15,21.52,12.46,108,-72,-9,-43
"	2013-11-29 15:27:17","	116.624815","	40.314002","	67.20","	11.28","	8","	353.49",22.12,19.38,14.23,108,-72,-8,-44
"	2013-11-29 15:27:18","	116.624810","	40.314060","	66.70","	10.76","	8","	354.84",12.75,16.03,8.25,108,-71,-10,-41
"	2013-11-29 15:27:19","	116.624807","	40.314093","	66.60","	0.00","	8","	0.00",23.66,18.91,12.2,108,-70,-9,-41
"	2013-11-29 15:27:20","	116.624803","	40.314127","	66.40","	13.04","	8","	354.76",17.05,18.18,11.11,108,-70,-10,-40
"	2013-11-29 15:27:21","	116.624803","	40.314127","	66.40","	13.04","	8","	354.76",14.75,16.24,10.5,108,-70,-10,-40
"	2013-11-29 15:27:22","	116.624795","	40.314200","	66.10","	14.67","	9","	354.27",15.74,14.75,8.08,108,-69,-11,-39
"	2013-11-29 15:27:23","	116.624785","	40.314282","	66.10","	16.04","	10","	355.64",24.18,19.18,13.95,108,-69,-9,-40
"	2013-11-29 15:27:24","	116.624785","	40.314282","	66.10","	16.04","	10","	355.64",23.26,20.39,11.84,108,-70,-9,-41
"	2013-11-29 15:27:25","	116.624778","	40.314323","	66.10","	0.00","	9","	0.00",19.08,18.03,11.4,108,-66,-9,-37
"	2013-11-29 15:27:26","	116.624778","	40.314323","	66.10","	0.00","	9","	0.00",22.38,19.38,12.27,108,-63,-9,-34
"	2013-11-29 15:27:27","	116.624768","	40.314412","	65.50","	17.76","	10","	354.21",29.95,23.67,14.57,108,-64,-8,-36
"	2013-11-29 15:27:28","	116.624765","	40.314452","	65.30","	0.00","	10","	0.00",31.13,26.17,15.79,108,-62,-8,-35
"	2013-11-29 15:27:29","	116.624762","	40.314487","	65.30","	14.22","	10","	355.56",31,25.13,16.03,108,-59,-8,-32
"	2013-11-29 15:27:30","	116.624760","	40.314517","	65.00","	13.06","	10","	358.02",28.04,23.19,14.39,108,-56,-8,-29
"	2013-11-29 15:27:31","	116.624760","	40.314517","	65.00","	13.06","	10","	358.02",29.9,26.76,15.44,108,-57,-8,-29
"	2013-11-29 15:27:32","	116.624742","	40.314552","	64.40","	7.59","	10","	331.66",29.93,24.86,13.45,108,-57,-8,-29
"	2013-11-29 15:27:33","	116.624733","	40.314558","	64.10","	4.80","	10","	313.02",25.42,21.54,14.47,108,-58,-8,-30
"	2013-11-29 15:27:34","	116.624727","	40.314562","	63.80","	2.41","	10","	297.69",30.24,24.1,18.2,108,-57,-8,-29
"	2013-11-29 15:27:35","	116.624718","	40.314563","	63.50","	1.76","	11","	292.76",30.96,25.87,14.72,108,-55,-8,-27
"	2013-11-29 15:27:36","	116.624718","	40.314563","	63.50","	1.76","	11","	292.76",27.7,22.78,14.81,108,-57,-8,-29
"	2013-11-29 15:27:37","	116.624680","	40.314563","	63.00","	6.52","	11","	269.66",26.85,23.19,17.97,108,-61,-8,-33
"	2013-11-29 15:27:38","	116.624662","	40.314557","	62.70","	7.07","	10","	251.70",31.59,27.01,14.14,108,-59,-8,-31
"	2013-11-29 15:27:39","	116.624648","	40.314547","	62.40","	6.50","	10","	234.73",30.82,25.07,12.61,108,-52,-8,-24
"	2013-11-29 15:27:40","	116.624638","	40.314537","	62.10","	5.56","	11","	219.62",29.86,26.88,12.17,108,-53,-8,-25
"	2013-11-29 15:27:41","	116.624638","	40.314537","	62.10","	5.56","	11","	219.62",29.86,24.59,13.37,108,-53,-8,-25
"	2013-11-29 15:27:42","	116.624633","	40.314507","	61.50","	6.33","	10","	194.11",31.08,25.52,14.45,108,-54,-8,-27
"	2013-11-29 15:27:43","	116.624638","	40.314492","	61.30","	6.94","	11","	174.65",32.07,28.94,13.73,108,-54,-8,-27
"	2013-11-29 15:27:44","	116.624648","	40.314478","	61.10","	6.31","	11","	157.84",31.44,28.14,13.42,108,-55,-8,-28
"	2013-11-29 15:27:45","	116.624658","	40.314468","	60.90","	5.70","	11","	145.92",30.8,27.62,12.55,108,-55,-8,-27
"	2013-11-29 15:27:46","	116.624658","	40.314468","	60.90","	5.70","	11","	145.92",32.05,25.42,16.28,108,-56,-8,-28
"	2013-11-29 15:27:47","	116.624675","	40.314445","	60.60","	4.54","	11","	152.64",31.52,26.55,11.72,108,-56,-8,-28
"	2013-11-29 15:27:48","	116.624683","	40.314427","	60.40","	6.39","	11","	158.47",30.04,24.17,14.49,108,-59,-8,-32
"	2013-11-29 15:27:49","	116.624692","	40.314403","	60.30","	9.13","	11","	162.68",26.38,21.82,14.89,108,-60,-8,-32
"	2013-11-29 15:27:50","	116.624697","	40.314377","	60.20","	10.72","	11","	171.09",26.57,24.55,10.41,108,-60,-8,-33
"	2013-11-29 15:27:51","	116.624697","	40.314377","	60.20","	10.72","	11","	171.09",29.58,24.31,14.7,108,-60,-8,-32
"	2013-11-29 15:27:52","	116.624703","	40.314312","	59.90","	10.83","	11","	175.11",26.68,21.38,14.29,108,-62,-8,-34
"	2013-11-29 15:27:53","	116.624707","	40.314270","	59.80","	15.67","	10","	176.05",26.63,24.1,12.3,108,-63,-8,-35
"	2013-11-29 15:27:54","	116.624713","	40.314227","	0.00","	16.94","	10","	174.98",27.26,21.19,14.89,108,-64,-8,-35
"	2013-11-29 15:27:55","	116.624718","	40.314183","	59.60","	17.74","	9","	174.33",27.2,22.27,12.46,108,-64,-9,-36
"	2013-11-29 15:27:56","	116.624725","	40.314137","	0.00","	18.39","	9","	174.21",22.25,18.49,11.79,108,-65,-10,-36
"	2013-11-29 15:27:57","	116.624732","	40.314088","	0.00","	18.78","	10","	174.29",20.39,17.15,8.06,108,-65,-10,-35
"	2013-11-29 15:27:58","	116.624738","	40.314040","	59.20","	19.26","	10","	174.16",15.82,16.47,8.2,108,-69,-10,-39
"	2013-11-29 15:27:59","	116.624747","	40.313988","	59.10","	20.22","	10","	174.01",24.57,20.5,11.09,108,-68,-9,-40
"	2013-11-29 15:28:00","	116.624753","	40.313938","	0.00","	20.80","	10","	174.35",23.95,21.77,12.27,108,-68,-9,-40
"	2013-11-29 15:28:01","	116.624760","	40.313885","	0.00","	20.35","	10","	174.53",23.07,20.5,12.23,108,-66,-9,-37
"	2013-11-29 15:28:02","	116.624767","	40.313830","	58.80","	21.59","	10","	174.48",24.83,19.85,11.74,108,-63,-9,-34
"	2013-11-29 15:28:03","	116.624775","	40.313773","	58.70","	22.72","	10","	173.97",24.47,22.38,14,108,-74,-9,-45
"	2013-11-29 15:28:04","	116.624785","	40.313715","	0.00","	23.02","	10","	173.48",26.19,22.02,14.75,108,-67,-8,-39
"	2013-11-29 15:28:05","	116.624793","	40.313658","	0.00","	23.04","	9","	173.14",25.03,21.45,12.55,108,-69,-9,-40
"	2013-11-29 15:28:06","	116.624802","	40.313600","	0.00","	23.11","	9","	173.52",20.29,19.12,11.16,108,-73,-9,-44
"	2013-11-29 15:28:07","	116.624808","	40.313543","	0.00","	23.20","	10","	174.53",21.14,18.42,11.18,108,-72,-10,-43
"	2013-11-29 15:28:08","	116.624817","	40.313485","	0.00","	23.09","	10","	174.18",21.61,20.24,12.7,108,-75,-9,-46
"	2013-11-29 15:28:09","	116.624823","	40.313427","	57.90","	23.04","	10","	174.32",23.86,20.36,8.37,108,-70,-9,-40
"	2013-11-29 15:28:10","	116.624833","	40.313368","	57.60","	23.46","	10","	173.76",22.53,18.74,14.47,108,-71,-9,-42
"	2013-11-29 15:28:11","	116.624842","	40.313310","	57.50","	23.72","	10","	173.13",21.61,19.5,13.45,108,-73,-9,-44
"	2013-11-29 15:28:12","	116.624850","	40.313250","	57.40","	23.80","	10","	173.59",20.09,20.02,12.2,108,-73,-9,-44
"	2013-11-29 15:28:13","	116.624858","	40.313192","	57.50","	23.78","	9","	173.83",16.13,19.12,10.43,108,-76,-10,-47
"	2013-11-29 15:28:14","	116.624867","	40.313132","	57.70","	23.83","	8","	174.49",16.43,18.23,10.28,108,-77,-11,-47
"	2013-11-29 15:28:15","	116.624873","	40.313072","	58.00","	23.72","	8","	175.05",22.38,21.8,13.47,108,-78,-10,-49
"	2013-11-29 15:28:16","	116.624878","	40.313012","	58.10","	23.93","	8","	174.81",18.86,18.72,11.05,108,-80,-10,-50
"	2013-11-29 15:28:17","	116.624885","	40.312950","	58.30","	24.22","	7","	174.11",13.98,15.61,5.15,108,-79,-11,-48
"	2013-11-29 15:28:18","	116.624893","	40.312887","	58.30","	24.70","	7","	173.59",19.87,19.79,7.27,108,-76,-11,-45
"	2013-11-29 15:28:19","	116.624902","	40.312823","	58.30","	25.15","	8","	173.29",16.79,18.49,7.61,108,-78,-12,-46
"	2013-11-29 15:28:20","	116.624913","	40.312760","	58.20","	25.19","	9","	172.59",16.41,17.52,7.91,108,-79,-12,-47
"	2013-11-29 15:28:21","	116.624925","	40.312695","	58.00","	25.52","	9","	171.97",11.11,14.36,1.59,,,,
"	2013-11-29 15:28:22","	116.624935","	40.312628","	58.00","	26.20","	9","	172.58",5.03,8.12,0.59,109,-78,-11,-46
"	2013-11-29 15:28:23","	116.624952","	40.312493","	58.10","	26.74","	9","	173.75",9.54,13.37,2.18,109,-78,-12,-46
"	2013-11-29 15:28:24","	116.624952","	40.312493","	58.10","	26.74","	9","	173.75",9.68,13.42,1.12,108,-76,-11,-46
"	2013-11-29 15:28:25","	116.624958","	40.312427","	57.80","	0.00","	9","	0.00",3.07,7.93,-0.55,108,-79,-14,-45
"	2013-11-29 15:28:26","	116.624958","	40.312427","	57.80","	0.00","	9","	0.00",18.54,15,5.98,109,-67,-9,-38
"	2013-11-29 15:28:27","	116.624965","	40.312357","	57.70","	0.00","	8","	0.00",19.08,17.29,7.27,109,-70,-9,-41
"	2013-11-29 15:28:28","	116.624977","	40.312217","	58.00","	27.50","	9","	176.60",20.21,19.04,8.39,109,-73,-9,-44
"	2013-11-29 15:28:29","	116.624977","	40.312217","	58.00","	27.50","	9","	176.60",27.04,21.4,13.77,109,-69,-9,-40
